# CosmicPhotons spectrum 
# Format: DP <energy in keV> <shape of differential spectrum [XX/keV]>
# Although cosima doesn't use it the spectrum here is given as a flux in #/cm^2/s/keV
# Integrated over 8.649266388908105 sr
# Integral Flux: 1.2294630098623485 #/cm^2/s

IP LOGLOG

DP 100.0 0.0024198904555909066
DP 120.45035402587824 0.001462461799373271
DP 145.082877849594 0.0008776270507717031
DP 174.7528400007683 0.0005237058827386809
DP 210.49041445120199 0.0003111220380612536
DP 253.53644939701115 0.00018418730687464694
DP 305.3855508833416 0.00010874548042535853
DP 367.8379771828634 6.406965105809818e-05
DP 443.0621457583882 3.7687088228433254e-05
DP 533.6699231206312 2.214088254501709e-05
DP 642.807311728432 1.2995276993734234e-05
DP 774.263682681127 7.621871016209611e-06
DP 932.60334688322 4.647415546770455e-06
DP 1123.3240329780276 3.115115349310737e-06
DP 1353.0477745798075 2.056245829590368e-06
DP 1629.7508346206434 1.335364591416621e-06
DP 1963.0406500402723 8.672106246636686e-07
DP 2364.4894126454074 5.631825859684743e-07
DP 2848.035868435802 3.657410585004291e-07
DP 3430.4692863149194 2.375188398832463e-07
DP 4132.012400115339 1.5424895265031964e-07
DP 4977.023564332114 1.0017195760411894e-07
DP 5994.8425031894085 6.50533744488001e-08
DP 7220.809018385471 4.224673722228058e-08
DP 8697.490026177835 2.7435705176091387e-08
DP 10476.157527896663 1.7817165378143638e-08
DP 12618.56883066021 1.1570723850560207e-08
DP 15199.11082952933 7.514182943365904e-09
DP 18307.382802953696 4.879801751018252e-09
DP 22051.307399030455 3.168995359341895e-09
DP 26560.87782946684 2.057973774498604e-09
DP 31992.671377973846 1.3364620571614109e-09
DP 38535.28593710536 8.679040233705096e-10
DP 46415.88833612782 5.636177827812185e-10
DP 55908.10182512223 3.6601186486481506e-10
DP 67341.50657750828 2.3768546208974223e-10
DP 81113.08307896872 1.543499292244028e-10
DP 97700.99572992246 1.0023187769026458e-10
DP 117681.19524349991 6.50878636917836e-11
DP 141747.41629268078 4.2265674898140195e-11
DP 170735.26474706922 2.7445297191335253e-11
DP 205651.23083486516 1.782127779033696e-11
DP 247707.6355991714 1.1571738928371966e-11
DP 298364.724028334 7.513547322207081e-12
DP 359381.36638046254 4.878376325238985e-12
DP 432876.12810830615 3.1672777446938227e-12
DP 521400.8287999695 2.0562390527937217e-12
DP 628029.1441834259 1.3348512633949614e-12
DP 756463.3275546291 8.664793306355177e-13
DP 911162.7561154906 5.623965566793995e-13
DP 1097498.7654930567 3.6498738380995784e-13
DP 1321941.1484660313 2.3683928204041986e-13
DP 1592282.793341094 1.536590598326896e-13
DP 1917910.2616724886 9.967277480756314e-14
DP 2310129.7000831626 6.463849979020455e-14
DP 2782559.402207126 4.190647501616578e-14
DP 3351602.6509388476 2.7159427117594404e-14
DP 4037017.258596558 1.7594581187551566e-14
DP 4862601.580065354 1.1392500922480932e-14
DP 5857020.818056673 7.372187987020644e-15
DP 7054802.310718645 4.7671319567740064e-15
DP 8497534.359086456 3.0799002672070985e-15
DP 10235310.218990268 1.987727585711111e-15
DP 12328467.394420683 1.2812205204478908e-15
DP 14849682.622544665 8.245644121445646e-16
DP 17886495.29057435 5.296911334283755e-16
DP 21544346.900318865 3.3951119840947064e-16
DP 25950242.113997374 2.1703065991595641e-16
DP 31257158.496882416 1.3828833216311018e-16
DP 37649358.067924716 8.77729354243867e-17
DP 45348785.081285916 5.5449912129264554e-17
DP 54622772.17684348 3.4832939384820355e-17
DP 65793322.465756826 2.1733375047851723e-17
DP 79248289.83539185 1.3449566180600961e-17
DP 95454845.66618347 8.241499279110858e-18
DP 114975699.53977403 4.99051195995242e-18
DP 138488637.13938746 2.9789955526555652e-18
DP 166810053.72000557 1.7478722102374274e-18
DP 200923300.2565054 1.0044628375231368e-18
DP 242012826.47943833 5.629874525872423e-19
DP 291505306.28251815 3.0618465927147895e-19
DP 351119173.42151415 1.6058799504649205e-19
DP 422924287.4389499 8.062425132356261e-20
DP 509413801.48163855 3.840258104689726e-20
DP 613590727.3413188 1.7168118937985187e-20
DP 739072203.3525776 7.110859770311191e-21
DP 890215085.4450393 2.6864371645096222e-21
DP 1072267222.0103253 9.084846059129636e-22
DP 1291549665.0148828 2.688470975115706e-22
DP 1555676143.9304786 6.77467413076535e-23
DP 1873817422.8603868 1.406667435088868e-23
DP 2257019719.633917 2.3132350170775934e-24
DP 2718588242.732951 2.8725152881331276e-25
DP 3274549162.877732 2.5431541883385504e-26
DP 3944206059.437664 1.4979682963452685e-27
DP 4750810162.102813 5.40081148136056e-29
DP 5722367659.35022 1.0780704408637678e-30
DP 6892612104.3497095 1.0557399626535455e-32
DP 8302175681.319769 4.384700958342118e-35
DP 10000000000.0 6.48056905672805e-38
EN
