# AlbedoPhotons spectrum 
# Format: DP <energy in keV> <shape of differential spectrum [XX/keV]>
# Although cosima doesn't use it the spectrum here is given as a flux in #/cm^2/s/keV
# Integrated over 3.917104225451067 sr
# Integral Flux: 0.7881120701110332 #/cm^2/s

IP LOGLOG

DP 100.0 0.0014507724846716445
DP 120.45035402587824 0.0009523482372151752
DP 145.082877849594 0.0006315627886093637
DP 174.7528400007683 0.00042978244009015667
DP 210.49041445120199 0.00030190032232606804
DP 253.53644939701115 0.00021827526701439172
DP 305.3855508833416 0.00016134159007496785
DP 367.8379771828634 0.0001210994879850759
DP 443.0621457583882 9.180915223651848e-05
DP 533.6699231206312 7.004479376601922e-05
DP 642.807311728432 5.364978053956384e-05
DP 774.263682681127 4.119120270695667e-05
DP 932.60334688322 3.1672224097321264e-05
DP 1123.3240329780276 2.4374795096873456e-05
DP 1353.0477745798075 1.8768940575523514e-05
DP 1629.7508346206434 1.4457142974633125e-05
DP 1963.0406500402723 1.1172176530520822e-05
DP 2364.4894126454074 8.706727675740854e-06
DP 2848.035868435802 6.7853481022625475e-06
DP 3430.4692863149194 5.2879739189683955e-06
DP 4132.012400115339 4.1210366434060965e-06
DP 4977.023564332114 3.211616259183234e-06
DP 5994.8425031894085 2.502884562493251e-06
DP 7220.809018385471 1.950554059892623e-06
DP 8697.490026177835 1.5201105147149042e-06
DP 10476.157527896663 1.1846562084385452e-06
DP 12618.56883066021 9.232291459119352e-07
DP 15199.11082952933 7.194931742979996e-07
DP 18307.382802953696 5.607171633972543e-07
DP 22051.307399030455 4.094496550057702e-07
DP 26560.87782946684 2.8221776482145836e-07
DP 31992.671377973846 1.9452175818708954e-07
DP 38535.28593710536 1.340763025039715e-07
DP 46415.88833612782 9.241359455453274e-08
DP 55908.10182512223 6.369710604330389e-08
DP 67341.50657750828 4.3903944412612145e-08
DP 81113.08307896872 3.0261285868706744e-08
DP 97700.99572992246 2.085793052718348e-08
DP 117681.19524349991 1.437656244233496e-08
DP 141747.41629268078 9.909206830897692e-09
DP 170735.26474706922 6.830031894715029e-09
DP 205651.23083486516 4.603896123055387e-09
DP 247707.6355991714 2.734405317228728e-09
DP 298364.724028334 1.624053245129837e-09
DP 359381.36638046254 9.645786330206035e-10
DP 432876.12810830615 5.728949725447624e-10
DP 521400.8287999695 3.402611651672919e-10
DP 628029.1441834259 2.0209229626632411e-10
DP 756463.3275546291 1.2002926102400135e-10
DP 911162.7561154906 7.128932556133511e-11
DP 1097498.7654930567 4.2341074964827246e-11
DP 1321941.1484660313 2.51477569055506e-11
DP 1592282.793341094 1.4936079868213415e-11
DP 1917910.2616724886 8.871029041179043e-12
DP 2310129.7000831626 5.268795891813524e-12
DP 2782559.402207126 3.129311156657156e-12
DP 3351602.6509388476 1.8586008105560293e-12
DP 4037017.258596558 1.1038841457650573e-12
DP 4862601.580065354 6.556330979468902e-13
DP 5857020.818056673 3.894020588777633e-13
DP 7054802.310718645 2.31278689152641e-13
DP 8497534.359086456 1.3736401962105325e-13
DP 10235310.218990268 8.158500878565598e-14
DP 12328467.394420683 4.8456019829048244e-14
DP 14849682.622544665 2.877962376448189e-14
DP 17886495.29057435 1.7093165038053837e-14
DP 21544346.900318865 1.0152192864269862e-14
DP 25950242.113997374 6.029721220375419e-15
DP 31257158.496882416 3.58124973407509e-15
DP 37649358.067924716 2.1270219947273847e-15
DP 45348785.081285916 1.263308314694363e-15
DP 54622772.17684348 7.503203549056251e-16
DP 65793322.465756826 4.456399347944658e-16
DP 79248289.83539185 2.646802131718712e-16
DP 95454845.66618347 1.5720228322225645e-16
DP 114975699.53977403 9.3367605965479e-17
DP 138488637.13938746 5.5454091792038854e-17
DP 166810053.72000557 3.293600885104473e-17
DP 200923300.2565054 1.956177883327638e-17
DP 242012826.47943833 1.1618383783312912e-17
DP 291505306.28251815 6.9005402262662326e-18
DP 351119173.42151415 4.098457780565807e-18
DP 422924287.4389499 2.43420886311815e-18
DP 509413801.48163855 1.4457566983805484e-18
DP 613590727.3413188 8.586824502128887e-19
DP 739072203.3525776 5.09999746934971e-19
DP 890215085.4450393 3.0290562222303054e-19
DP 1072267222.0103253 1.7990561078850954e-19
DP 1291549665.0148828 1.0685185885838665e-19
DP 1555676143.9304786 6.346283304590268e-20
DP 1873817422.8603868 3.7692663667648425e-20
DP 2257019719.633917 2.238691256242601e-20
DP 2718588242.732951 1.329632361609544e-20
DP 3274549162.877732 7.897123875878609e-21
DP 3944206059.437664 4.690361585023237e-21
DP 4750810162.102813 2.7857599987076425e-21
DP 5722367659.35022 1.6545544793773614e-21
DP 6892612104.3497095 9.826943191436629e-22
DP 8302175681.319769 5.836544743093826e-22
DP 10000000000.0 3.466515871163435e-22
EN
