Phi_fit,Counts_fit
0.0,0.9879130520232925
0.0500069454090846,0.9879265484661574
0.1000138908181692,0.9879400816970678
0.1500208362272538,0.9879536516747878
0.2000277816363384,0.9879672583579692
0.25003472704542296,0.9879809017051524
0.3000416724545076,0.9879945816747657
0.3500486178635922,0.9880082982251261
0.4000555632726768,0.988022051314439
0.45006250868176134,0.9880358409007982
0.5000694540908459,0.9880496669421869
0.5500763994999306,0.9880635293964766
0.6000833449090152,0.9880774282214283
0.6500902903180997,0.9880913633746919
0.7000972357271844,0.9881053348138069
0.750104181136269,0.9881193424962019
0.8001111265453535,0.9881333863791952
0.8501180719544381,0.9881474664199948
0.9001250173635227,0.9881615825756986
0.9501319627726074,0.9881757348032945
1.0001389081816918,0.98818992305966
1.0501458535907766,0.9882041473015637
1.1001527989998612,0.9882184074856637
1.1501597444089458,0.9882327035685091
1.2001666898180303,0.9882470355065394
1.2501736352271149,0.9882614032560849
1.3001805806361995,0.9882758067733668
1.350187526045284,0.9882902460144972
1.4001944714543688,0.9883047209354797
1.4502014168634534,0.9883192314922087
1.500208362272538,0.9883337776404703
1.5502153076816225,0.9883483593359421
1.600222253090707,0.9883629765341934
1.6502291984997917,0.9883776291906853
1.7002361439088762,0.9883923172607708
1.7502430893179608,0.9884070406996953
1.8002500347270454,0.9884217994625959
1.8502569801361302,0.9884365935045025
1.9002639255452147,0.9884514227803374
1.9502708709542993,0.9884662872449154
2.0002778163633836,0.9884811868529443
2.0502847617724687,0.9884961215590246
2.1002917071815532,0.9885110913176498
2.150298652590638,0.9885260960832072
2.2003055979997224,0.9885411358099765
2.250312543408807,0.9885562104521317
2.3003194888178915,0.9885713199637399
2.350326434226976,0.9885864642987622
2.4003333796360606,0.9886016434110534
2.450340325045145,0.9886168572543625
2.5003472704542298,0.9886321057823328
2.5503542158633143,0.9886473889485015
2.600361161272399,0.9886627067063005
2.6503681066814835,0.9886780590090564
2.700375052090568,0.9886934458099903
2.7503819974996526,0.9887088670622184
2.8003889429087376,0.9887243227187519
2.850395888317822,0.988739812732497
2.9004028337269068,0.9887553370562554
2.9504097791359913,0.9887708956427241
3.000416724545076,0.9887864884444959
3.0504236699541605,0.988802115414059
3.100430615363245,0.988817776503798
3.1504375607723296,0.9888334716659931
3.200444506181414,0.9888492008528208
3.2504514515904988,0.9888649640163539
3.3004583969995833,0.988880761108562
3.350465342408668,0.9888965920813109
3.4004722878177525,0.9889124568863631
3.450479233226837,0.9889283554753785
3.5004861786359216,0.9889442877999137
3.550493124045006,0.9889602538114226
3.6005000694540907,0.9889762534612565
3.6505070148631757,0.9889922867006641
3.7005139602722603,0.9890083534807916
3.750520905681345,0.9890244537526836
3.8005278510904295,0.989040587467282
3.850534796499514,0.9890567545754271
3.9005417419085986,0.9890729550278573
3.950548687317683,0.9890891887752097
4.000555632726767,0.9891054557680197
4.050562578135852,0.9891217559567214
4.100569523544937,0.9891380892916477
4.150576468954021,0.9891544557230308
4.2005834143631064,0.9891708552010018
4.250590359772191,0.989187287675591
4.300597305181276,0.9892037530967287
4.35060425059036,0.9892202514142441
4.400611195999445,0.9892367825778665
4.450618141408529,0.9892533465372253
4.500625086817614,0.9892699432418498
4.550632032226698,0.9892865726411694
4.600638977635783,0.9893032346845139
4.650645923044867,0.9893199293211139
4.700652868453952,0.9893366565001005
4.750659813863036,0.9893534161705055
4.800666759272121,0.9893702082812621
4.850673704681206,0.9893870327812042
4.90068065009029,0.9894038896190673
4.950687595499375,0.9894207787434883
5.0006945409084596,0.9894377001030057
5.050701486317545,0.9894546536460597
5.100708431726629,0.9894716393209925
5.150715377135714,0.9894886570760486
5.200722322544798,0.9895057068593743
5.250729267953883,0.9895227886190189
5.300736213362967,0.9895399023029336
5.350743158772052,0.989557047858973
5.400750104181136,0.989574225234894
5.450757049590221,0.989591434378357
5.500763994999305,0.9896086752369251
5.55077094040839,0.9896259477580653
5.600777885817475,0.9896432518891479
5.650784831226559,0.9896605875774467
5.700791776635644,0.9896779547701396
5.7507987220447285,0.9896953534143086
5.8008056674538135,0.9897127834569395
5.850812612862898,0.9897302448449226
5.900819558271983,0.9897477375250526
5.950826503681067,0.9897652614440292
6.000833449090152,0.9897828165484567
6.050840394499236,0.989800402784844
6.100847339908321,0.9898180200996058
6.150854285317405,0.9898356684390618
6.20086123072649,0.989853347749437
6.250868176135574,0.9898710579768624
6.300875121544659,0.9898887990673743
6.350882066953743,0.9899065709669154
6.400889012362828,0.9899243736213345
6.450895957771913,0.9899422069763862
6.5009029031809975,0.9899600709777323
6.5509098485900825,0.9899779655709406
6.600916793999167,0.9899958907014861
6.650923739408252,0.9900138463147504
6.700930684817336,0.9900318323560224
6.750937630226421,0.9900498487704985
6.800944575635505,0.9900678955032821
6.85095152104459,0.9900859724993845
6.900958466453674,0.9901040797037247
6.950965411862759,0.9901222170611299
7.000972357271843,0.9901403845163349
7.050979302680928,0.9901585820139833
7.100986248090012,0.990176809498627
7.150993193499097,0.9901950669147264
7.2010001389081815,0.9902133542066508
7.2510070843172665,0.9902316713186784
7.3010140297263515,0.9902500181949968
7.351020975135436,0.9902683947797025
7.401027920544521,0.9902868010168018
7.451034865953605,0.9903052368502104
7.50104181136269,0.9903237022237541
7.551048756771774,0.9903421970811686
7.601055702180859,0.9903607213660994
7.651062647589943,0.990379275022103
7.701069592999028,0.9903978579926458
7.751076538408112,0.9904164702211051
7.801083483817197,0.9904351116507693
7.851090429226281,0.9904537822248374
7.901097374635366,0.9904724818864198
7.9511043200444504,0.9904912105785384
