Phi_fit,Counts_fit
0.0,0.6444174935704456
0.36036036036036034,0.6444533420015328
0.7207207207207207,0.6445454478286001
1.0810810810810811,0.6446937964779376
1.4414414414414414,0.6448983644766517
1.8018018018018016,0.6451591194563808
2.1621621621621623,0.6454760201584158
2.5225225225225225,0.6458490164402282
2.8828828828828827,0.6462780492834053
3.243243243243243,0.6467630508029873
3.603603603603603,0.6473039442582094
3.963963963963964,0.6479006440646433
4.324324324324325,0.6485530558077406
4.684684684684685,0.6492610762577703
5.045045045045045,0.6500245933861537
5.405405405405405,0.6508434863831898
5.7657657657657655,0.6517176256771708
6.126126126126126,0.6526468729548848
6.486486486486486,0.6536310811834993
6.846846846846846,0.6546700946338274
7.207207207207206,0.6557637489049676
7.5675675675675675,0.6569118709503166
7.927927927927928,0.6581142791049508
8.288288288288287,0.65937078311437
8.64864864864865,0.6606811841646014
9.00900900900901,0.6620452749136572
9.36936936936937,0.6634628395243425
9.72972972972973,0.6649336536984056
10.09009009009009,0.6664574847120299
10.45045045045045,0.6680340914526555
10.81081081081081,0.6696632244571314
11.17117117117117,0.6713446259511866
11.531531531531531,0.6730780298902175
11.891891891891891,0.6748631620013839
12.252252252252251,0.6766997398270058
12.612612612612612,0.6785874727692571
12.972972972972972,0.6805260621361454
13.333333333333332,0.6825152011887738
13.693693693693692,0.6845545751898756
14.054054054054053,0.6866438614536142
14.414414414414413,0.6887827293966415
14.774774774774775,0.6909708405904051
15.135135135135135,0.6932078488146969
15.495495495495495,0.695493400112435
15.855855855855856,0.69782713284567
16.216216216216214,0.7002086777528056
16.576576576576574,0.7026376580070262
16.936936936936934,0.7051136892759218
17.2972972972973,0.7076363797822995
17.65765765765766,0.7102053303661744
18.01801801801802,0.7128201345479266
18.37837837837838,0.715480378592619
18.73873873873874,0.7181856415754608
19.0990990990991,0.7209354954484102
19.45945945945946,0.723729505107902
19.81981981981982,0.7265672284636955
20.18018018018018,0.7294482165088237
20.54054054054054,0.7323720133906394
20.9009009009009,0.7353381564829435
21.26126126126126,0.7383461764591859
21.62162162162162,0.7413955973667251
21.98198198198198,0.7444859367021386
22.34234234234234,0.7476167054875666
22.7027027027027,0.7507874083480839
23.063063063063062,0.7539975435900803
23.423423423423422,0.7572466032806434
23.783783783783782,0.7605340733279279
24.144144144144143,0.7638594335624987
24.504504504504503,0.7672221578196364
24.864864864864863,0.7706217140225915
25.225225225225223,0.7740575642667736
25.585585585585584,0.7775291649048628
25.945945945945944,0.7810359666328298
26.306306306306304,0.7845774145768516
26.666666666666664,0.7881529483811076
27.027027027027025,0.7917620022964434
27.387387387387385,0.7954040052698885
27.747747747747745,0.7990783810350124
28.108108108108105,0.8027845482031064
28.468468468468465,0.8065219203551752
28.828828828828826,0.8102899061347252
29.18918918918919,0.8140879093413326
29.54954954954955,0.8179153290249801
29.90990990990991,0.8217715595811432
30.27027027027027,0.8256559908466143
30.63063063063063,0.8295680081960467
30.99099099099099,0.8335069926392062
31.35135135135135,0.8374723209189125
31.71171171171171,0.8414633656096555
32.07207207207207,0.8454794952168717
32.43243243243243,0.8495200742768647
32.79279279279279,0.8535844634573525
33.15315315315315,0.8576720196586283
33.51351351351351,0.8617820961153165
33.87387387387387,0.865914042498709
34.23423423423423,0.8700672050196655
34.5945945945946,0.8742409265320614
34.95495495495496,0.8784345466367657
35.31531531531532,0.8826474017861359
35.67567567567568,0.8868788253890085
36.03603603603604,0.8911281479161733
36.3963963963964,0.895394697006311
36.75675675675676,0.8996777975723795
37.11711711711712,0.9039767719084317
37.47747747747748,0.9082909397968477
37.83783783783784,0.9126196186159636
38.1981981981982,0.916962123448082
38.55855855855856,0.9213177671878443
38.91891891891892,0.9256858606509504
39.27927927927928,0.9300657126832069
39.63963963963964,0.934456630269887
40.0,0.9388579186453843
40.36036036036036,0.9432688814031447
40.72072072072072,0.9476888206058568
41.08108108108108,0.9521170368958856
41.44144144144144,0.9565528296059296
41.8018018018018,0.960995496869887
42.16216216216216,0.9654443357339092
42.52252252252252,0.9698986422676289
42.88288288288288,0.9743577116755409
43.24324324324324,0.9788208384085201
43.6036036036036,0.9832873162754598
43.96396396396396,0.9877564385550107
44.32432432432432,0.9922274981074028
44.68468468468468,0.9966997874863366
45.04504504504504,1.0011725990509188
45.4054054054054,1.0056452250776324
45.765765765765764,1.0101169578723173
46.126126126126124,1.0145870898821479
46.486486486486484,1.0190549138075873
46.846846846846844,1.0235197227143018
47.207207207207205,1.0279808101450176
47.567567567567565,1.0324374702313028
47.927927927927925,1.0368889978052542
48.288288288288285,1.0413346885110755
48.648648648648646,1.0457738389165254
49.009009009009006,1.0502057466242212
49.369369369369366,1.0546297103827762
49.729729729729726,1.059045030197758
50.09009009009009,1.063451007442448
50.45045045045045,1.0678469449683812
50.81081081081081,1.072232147215658
51.17117117117117,1.0766059203229974
51.53153153153153,1.0809675722375285
51.89189189189189,1.08531641282429
52.25225225225225,1.0896517539754307
52.61261261261261,1.0939729097190862
52.97297297297297,1.0982791963279193
53.33333333333333,1.1025699324273042
53.69369369369369,1.1068444391031398
54.05405405405405,1.111102040009272
54.41441441441441,1.1153420614745109
54.77477477477477,1.119563832609225
55.13513513513513,1.1237666854114932
55.49549549549549,1.1279499548728027
55.85585585585585,1.1321129790832707
56.21621621621621,1.1362550993363787
56.57657657657657,1.1403756602331958
56.93693693693693,1.144474009786084
57.29729729729729,1.1485494995218577
57.65765765765765,1.1526014845843933
58.01801801801802,1.1566293238366607
58.37837837837838,1.1606323799621712
58.73873873873874,1.1646100195658176
59.0990990990991,1.1685616132740946
59.45945945945946,1.1724865358346852
59.81981981981982,1.1763841662153902
60.18018018018018,1.1802538877023956
60.54054054054054,1.1840950879978516
60.9009009009009,1.187907159316757
